id,tournament,tier,url,prizepool
197,Ayre Age League: Season One,NaN,https://aoe-elo.com/tournament/197/Ayre-Age-League--Season-One,$550
221,Clown Wars - Episode 1,C-Tier,https://aoe-elo.com/tournament/221/Clown-Wars---Episode-1,$100
215,SalzZ Cup 1,C-Tier,https://aoe-elo.com/tournament/215/SalzZ-Cup-1,$200
218,Battle of the Four,B-Tier,https://aoe-elo.com/tournament/218/Battle-of-the-Four,$1100
216,Red Bull Wololo 2,NaN,https://aoe-elo.com/tournament/216/Red-Bull-Wololo-2,$30000
214,Red Bull Wololo 2 Qualifier #2,NaN,https://aoe-elo.com/tournament/214/Red-Bull-Wololo-2-Qualifier--2,N/A
212,Arabia Invitational by Mario Ovalle,NaN,https://aoe-elo.com/tournament/212/Arabia-Invitational-by-Mario-Ovalle,$2000
200,AOElympics Border Dispute 1v1,NaN,https://aoe-elo.com/tournament/200/AOElympics-Border-Dispute-1v1,N/A
201,AOElympics Double Arabia 1v1,NaN,https://aoe-elo.com/tournament/201/AOElympics-Double-Arabia-1v1,N/A
202,AOElympics Plains 1v1,NaN,https://aoe-elo.com/tournament/202/AOElympics-Plains-1v1,N/A
203,AOElympics Hideout 1v1,NaN,https://aoe-elo.com/tournament/203/AOElympics-Hideout-1v1,N/A
204,AOElympics Pond Arena 1v1,NaN,https://aoe-elo.com/tournament/204/AOElympics-Pond-Arena-1v1,N/A
205,AOElympics Hamburger 1v1,NaN,https://aoe-elo.com/tournament/205/AOElympics-Hamburger-1v1,N/A
206,AOElympics Land Nomad 1v1,NaN,https://aoe-elo.com/tournament/206/AOElympics-Land-Nomad-1v1,N/A
207,AOElympics MegaRandom 1v1,NaN,https://aoe-elo.com/tournament/207/AOElympics-MegaRandom-1v1,N/A
208,AOElympics Water Nomad 1v1,NaN,https://aoe-elo.com/tournament/208/AOElympics-Water-Nomad-1v1,N/A
209,AOElympics Bog Islands 1v1,NaN,https://aoe-elo.com/tournament/209/AOElympics-Bog-Islands-1v1,N/A
210,AOElympics Islands 1v1,NaN,https://aoe-elo.com/tournament/210/AOElympics-Islands-1v1,N/A
211,AOElympics Mediterranean 1v1,NaN,https://aoe-elo.com/tournament/211/AOElympics-Mediterranean-1v1,N/A
213,Red Bull Wololo 2 Qualifier #1,NaN,https://aoe-elo.com/tournament/213/Red-Bull-Wololo-2-Qualifier--1,N/A
194,Rey de las Américas,NaN,https://aoe-elo.com/tournament/194/Rey-de-las-Am--ricas,$300
190,ClownCup3 - Serious Edition,NaN,https://aoe-elo.com/tournament/190/ClownCup3---Serious-Edition,$1375
196,Town Bell Cup II,NaN,https://aoe-elo.com/tournament/196/Town-Bell-Cup-II,$150
198,KOTD3 Express,NaN,https://aoe-elo.com/tournament/198/KOTD3-Express,$1000
180,AOElympics Desertfox 1v1,NaN,https://aoe-elo.com/tournament/180/AOElympics-Desertfox-1v1,N/A
179,AOElympics Arena 1v1,NaN,https://aoe-elo.com/tournament/179/AOElympics-Arena-1v1,N/A
181,AOElympics Regicide Fortress 1v1,NaN,https://aoe-elo.com/tournament/181/AOElympics-Regicide-Fortress-1v1,N/A
182,AOElympics Nomad 1v1,NaN,https://aoe-elo.com/tournament/182/AOElympics-Nomad-1v1,N/A
183,AOElympics UltraRandom 1v1,NaN,https://aoe-elo.com/tournament/183/AOElympics-UltraRandom-1v1,N/A
184,AOElympics Loch Ness 1v1,NaN,https://aoe-elo.com/tournament/184/AOElympics-Loch-Ness-1v1,N/A
185,AOElympics Migration 1v1,NaN,https://aoe-elo.com/tournament/185/AOElympics-Migration-1v1,N/A
186,AOElympics Rooster 1v1,NaN,https://aoe-elo.com/tournament/186/AOElympics-Rooster-1v1,N/A
187,AOElympics Cross 1v1,NaN,https://aoe-elo.com/tournament/187/AOElympics-Cross-1v1,N/A
188,AOElympics Golden Island 1v1,NaN,https://aoe-elo.com/tournament/188/AOElympics-Golden-Island-1v1,N/A
175,AOElympics Atacama 1v1,NaN,https://aoe-elo.com/tournament/175/AOElympics-Atacama-1v1,N/A
176,AOElympics Dry Arabia 1v1,NaN,https://aoe-elo.com/tournament/176/AOElympics-Dry-Arabia-1v1,N/A
177,AOElympics Mirage 1v1,NaN,https://aoe-elo.com/tournament/177/AOElympics-Mirage-1v1,N/A
178,AOElympics Slippery Springs 1v1,NaN,https://aoe-elo.com/tournament/178/AOElympics-Slippery-Springs-1v1,N/A
192,ClownCup3 Qualifiers,NaN,https://aoe-elo.com/tournament/192/ClownCup3-Qualifiers,N/A
191,Italian Spring Cup 2020 (Lega oro),NaN,https://aoe-elo.com/tournament/191/Italian-Spring-Cup-2020--Lega-oro-,$50
436,Rusaoc Cup 40: Arabia,Weekly (C-Tier),https://aoe-elo.com/tournament/436/Rusaoc-Cup-40--Arabia,$64
195,Town Bell Cup,NaN,https://aoe-elo.com/tournament/195/Town-Bell-Cup,$100
173,Draft My Back,NaN,https://aoe-elo.com/tournament/173/Draft-My-Back,$50
189,Chilean Invitational Cup,NaN,https://aoe-elo.com/tournament/189/Chilean-Invitational-Cup,$120
435,Rusaoc Cup 39: Oasis,Weekly (C-Tier),https://aoe-elo.com/tournament/435/Rusaoc-Cup-39--Oasis,$96
171,Classic Cup: King of the Huns,NaN,https://aoe-elo.com/tournament/171/Classic-Cup--King-of-the-Huns,$150
166,Visible Cup,NaN,https://aoe-elo.com/tournament/166/Visible-Cup,$451
172,Red Bull Gaming World,NaN,https://aoe-elo.com/tournament/172/Red-Bull-Gaming-World,$1000
434,Rusaoc Cup 38: Mangrove Jungle,Weekly (C-Tier),https://aoe-elo.com/tournament/434/Rusaoc-Cup-38--Mangrove-Jungle,$61
169,Red Bull Wololo,NaN,https://aoe-elo.com/tournament/169/Red-Bull-Wololo,$22000
154,SBARRO Tournament,NaN,https://aoe-elo.com/tournament/154/SBARRO-Tournament,N/A
168,Red Bull Wololo Qualifier #2,NaN,https://aoe-elo.com/tournament/168/Red-Bull-Wololo-Qualifier--2,N/A
433,Rusaoc Cup 37: Golden Pit,Weekly (C-Tier),https://aoe-elo.com/tournament/433/Rusaoc-Cup-37--Golden-Pit,$60
167,Red Bull Wololo Qualifier #1,NaN,https://aoe-elo.com/tournament/167/Red-Bull-Wololo-Qualifier--1,N/A
600,Argeking 2020 DE,B-Tier,https://aoe-elo.com/tournament/600/Argeking-2020-DE,N/A
601,Argeking 2020 WK,B-Tier,https://aoe-elo.com/tournament/601/Argeking-2020-WK,N/A
432,Rusaoc Cup 36: Hideout,Weekly (C-Tier),https://aoe-elo.com/tournament/432/Rusaoc-Cup-36--Hideout,$68
165,Empire Wars Arena Mini-Cup,NaN,https://aoe-elo.com/tournament/165/Empire-Wars-Arena-Mini-Cup,$110
431,Rusaoc Cup 35: Arena,Weekly (C-Tier),https://aoe-elo.com/tournament/431/Rusaoc-Cup-35--Arena,$59
163,Hidden Cup 3,NaN,https://aoe-elo.com/tournament/163/Hidden-Cup-3,N/A
151,Bonjwa Fight Night Club,NaN,https://aoe-elo.com/tournament/151/Bonjwa-Fight-Night-Club,$3100
164,Dekodie x eParadise Community Turnier,NaN,https://aoe-elo.com/tournament/164/Dekodie-x-eParadise-Community-Turnier,$550
159,Empires Showdown Invitational,NaN,https://aoe-elo.com/tournament/159/Empires-Showdown-Invitational,$500
430,Rusaoc Cup 34: Reg. Fortress,Weekly (C-Tier),https://aoe-elo.com/tournament/430/Rusaoc-Cup-34--Reg--Fortress,$68
153,Hidden Cup 3 Qualifier,NaN,https://aoe-elo.com/tournament/153/Hidden-Cup-3-Qualifier,$5600
429,Rusaoc Cup 33: Arena,Weekly (C-Tier),https://aoe-elo.com/tournament/429/Rusaoc-Cup-33--Arena,$70
152,eParadise Cup,NaN,https://aoe-elo.com/tournament/152/eParadise-Cup,$330
150,Fair Civs Cup,NaN,https://aoe-elo.com/tournament/150/Fair-Civs-Cup,$860
428,Rusaoc Cup 32: Arabia,Weekly (C-Tier),https://aoe-elo.com/tournament/428/Rusaoc-Cup-32--Arabia,$71
108,Nili's Apartment Cup 3,NaN,https://aoe-elo.com/tournament/108/Nili-s-Apartment-Cup-3,$41000
107,NAC 3 Qualifier,NaN,https://aoe-elo.com/tournament/107/NAC-3-Qualifier,$500
104,ClownCup2,NaN,https://aoe-elo.com/tournament/104/ClownCup2,$250
99,ECL LAN Finals,NaN,https://aoe-elo.com/tournament/99/ECL-LAN-Finals,$8500
96,Mono Civ Cup,NaN,https://aoe-elo.com/tournament/96/Mono-Civ-Cup,$650
95,Who is #2? ,NaN,https://aoe-elo.com/tournament/95/Who-is--2--,$1250
93,Mangrove Shallows Cup,NaN,https://aoe-elo.com/tournament/93/Mangrove-Shallows-Cup,$10800
94,Nomad Summer Showdown,NaN,https://aoe-elo.com/tournament/94/Nomad-Summer-Showdown,$500
44,ECL Europe West 1v1,NaN,https://aoe-elo.com/tournament/44/ECL-Europe-West-1v1,$2800
217,King of the Sauna,NaN,https://aoe-elo.com/tournament/217/King-of-the-Sauna,$374
427,Rusaoc Cup 31: Cenotaph,Weekly (C-Tier),https://aoe-elo.com/tournament/427/Rusaoc-Cup-31--Cenotaph,$73
92,Aspiring Experts,NaN,https://aoe-elo.com/tournament/92/Aspiring-Experts,$600
88,Hidden Cup 2,NaN,https://aoe-elo.com/tournament/88/Hidden-Cup-2,$10200
426,Rusaoc Cup 29: Arabia,Weekly (C-Tier),https://aoe-elo.com/tournament/426/Rusaoc-Cup-29--Arabia,$74
91,DemEyesRed Arena Cup,NaN,https://aoe-elo.com/tournament/91/DemEyesRed-Arena-Cup,$350
425,Rusaoc Cup 28: Land Nomad,Weekly (C-Tier),https://aoe-elo.com/tournament/425/Rusaoc-Cup-28--Land-Nomad,$80
89,Hidden Cup 2 Qualifiers,NaN,https://aoe-elo.com/tournament/89/Hidden-Cup-2-Qualifiers,N/A
67,ECL Southeast Asia 1v1,NaN,https://aoe-elo.com/tournament/67/ECL-Southeast-Asia-1v1,$2800
58,Nili's Apartment Cup 2,NaN,https://aoe-elo.com/tournament/58/Nili-s-Apartment-Cup-2,$14000
2,King of the Desert 2,NaN,https://aoe-elo.com/tournament/2/King-of-the-Desert-2,$15800
420,Rusaoc Cup 26 - 1x1 Year Final,B-Tier,https://aoe-elo.com/tournament/420/Rusaoc-Cup-26---1x1-Year-Final,$786
174,Rusaoc Cup 25: International Edition,NaN,https://aoe-elo.com/tournament/174/Rusaoc-Cup-25--International-Edition,$1000
424,Rusaoc Cup 23,Weekly (C-Tier),https://aoe-elo.com/tournament/424/Rusaoc-Cup-23,$132
423,Rusaoc Cup 22: Deadly Forest,Weekly (C-Tier),https://aoe-elo.com/tournament/423/Rusaoc-Cup-22--Deadly-Forest,$100
9,NAC 2 Qualifier 2,NaN,https://aoe-elo.com/tournament/9/NAC-2-Qualifier-2,N/A
8,NAC 2 Qualifier 1,NaN,https://aoe-elo.com/tournament/8/NAC-2-Qualifier-1,N/A
16,King of the Realm,NaN,https://aoe-elo.com/tournament/16/King-of-the-Realm,$150
422,Rusaoc Cup 20: Socotra,Weekly (C-Tier),https://aoe-elo.com/tournament/422/Rusaoc-Cup-20--Socotra,$67
12,ECL Middle East 1v1,NaN,https://aoe-elo.com/tournament/12/ECL-Middle-East-1v1,$2800
266,USA Cup,A-Tier,https://aoe-elo.com/tournament/266/USA-Cup,$1020
7,Hidden Cup,NaN,https://aoe-elo.com/tournament/7/Hidden-Cup,$1440
35,Arena Invitational,NaN,https://aoe-elo.com/tournament/35/Arena-Invitational,$397
17,Legacy of the Huns 2,NaN,https://aoe-elo.com/tournament/17/Legacy-of-the-Huns-2,$170
14,ECL Europe East 1v1,NaN,https://aoe-elo.com/tournament/14/ECL-Europe-East-1v1,$2800
6,Nili's Apartment Cup 1,NaN,https://aoe-elo.com/tournament/6/Nili-s-Apartment-Cup-1,$2500
31,KillerB's Arabia Cup,NaN,https://aoe-elo.com/tournament/31/KillerB-s-Arabia-Cup,$600
32,Paladin Cup 1v1,NaN,https://aoe-elo.com/tournament/32/Paladin-Cup-1v1,$1000
193,R.E.D Cup High,NaN,https://aoe-elo.com/tournament/193/R-E-D-Cup-High,$200
419,Rusaoc Cup 14: Arabia,Weekly (C-Tier),https://aoe-elo.com/tournament/419/Rusaoc-Cup-14--Arabia,$73
421,Rusaoc Cup 13: Random Everything,Weekly (C-Tier),https://aoe-elo.com/tournament/421/Rusaoc-Cup-13--Random-Everything,$77
30,Masters of Arena 5,NaN,https://aoe-elo.com/tournament/30/Masters-of-Arena-5,$225
418,Rusaoc Cup 9: Arabia,Weekly (C-Tier),https://aoe-elo.com/tournament/418/Rusaoc-Cup-9--Arabia,$87
11,NAC 2 LAN,NaN,https://aoe-elo.com/tournament/11/NAC-2-LAN,$14000
4,King of the Desert 1,NaN,https://aoe-elo.com/tournament/4/King-of-the-Desert-1,$4050
417,Rusaoc Cup 6: Arabia,Weekly (C-Tier),https://aoe-elo.com/tournament/417/Rusaoc-Cup-6--Arabia,$79
416,Rusaoc Cup 5: Nomad,Weekly (C-Tier),https://aoe-elo.com/tournament/416/Rusaoc-Cup-5--Nomad,$78
40,Escape Gaming Masters 3,NaN,https://aoe-elo.com/tournament/40/Escape-Gaming-Masters-3,$1500
415,Rusaoc Cup 4: Blind Random,Weekly (C-Tier),https://aoe-elo.com/tournament/415/Rusaoc-Cup-4--Blind-Random,$93
54,Battle for Oases Bases,NaN,https://aoe-elo.com/tournament/54/Battle-for-Oases-Bases,N/A
50,Clash of the Hippo 4,NaN,https://aoe-elo.com/tournament/50/Clash-of-the-Hippo-4,$1050
414,Rusaoc Cup 2: Megarandom,Weekly (C-Tier),https://aoe-elo.com/tournament/414/Rusaoc-Cup-2--Megarandom,$86
23,Escape Euro Cup Finals,NaN,https://aoe-elo.com/tournament/23/Escape-Euro-Cup-Finals,$6000
259,Escape Gaming Euro Cup Qualifier D,Qualifier (S-Tier),https://aoe-elo.com/tournament/259/Escape-Gaming-Euro-Cup-Qualifier-D,N/A
53,Badland Masters,NaN,https://aoe-elo.com/tournament/53/Badland-Masters,N/A
258,Escape Gaming Euro Cup Qualifier C,Qualifier (S-Tier),https://aoe-elo.com/tournament/258/Escape-Gaming-Euro-Cup-Qualifier-C,N/A
52,Slightly Random,NaN,https://aoe-elo.com/tournament/52/Slightly-Random,$100
257,Escape Gaming Euro Cup Qualifier B,Qualifier (S-Tier),https://aoe-elo.com/tournament/257/Escape-Gaming-Euro-Cup-Qualifier-B,N/A
51,Freedom Cup,NaN,https://aoe-elo.com/tournament/51/Freedom-Cup,$102
256,Escape Gaming Euro Cup Qualifier A,Qualifier (S-Tier),https://aoe-elo.com/tournament/256/Escape-Gaming-Euro-Cup-Qualifier-A,N/A
36,AoE All-Stars,NaN,https://aoe-elo.com/tournament/36/AoE-All-Stars,$3000
37,Strike the Balance,NaN,https://aoe-elo.com/tournament/37/Strike-the-Balance,$1800
245,Bull King Cup,NaN,https://aoe-elo.com/tournament/245/Bull-King-Cup,N/A
55,No Wall Brawl,NaN,https://aoe-elo.com/tournament/55/No-Wall-Brawl,$45
47,Elimination Draft,NaN,https://aoe-elo.com/tournament/47/Elimination-Draft,$1000
38,Escape Gaming Masters 2,NaN,https://aoe-elo.com/tournament/38/Escape-Gaming-Masters-2,$3000
39,Escape Gaming Masters 1,NaN,https://aoe-elo.com/tournament/39/Escape-Gaming-Masters-1,$3000
60,AoC Champions League 2016,NaN,https://aoe-elo.com/tournament/60/AoC-Champions-League-2016,$529
28,Battle for Angkor,NaN,https://aoe-elo.com/tournament/28/Battle-for-Angkor,$3000
33,Masters of Arena 4,NaN,https://aoe-elo.com/tournament/33/Masters-of-Arena-4,$380
57,ZP DauT Cup,NaN,https://aoe-elo.com/tournament/57/ZP-DauT-Cup,$1460
62,Clash of the Hippo 1,NaN,https://aoe-elo.com/tournament/62/Clash-of-the-Hippo-1,$371
61,Master of Islands,NaN,https://aoe-elo.com/tournament/61/Master-of-Islands,$480
64,Enter the Sahara,NaN,https://aoe-elo.com/tournament/64/Enter-the-Sahara,$260
56,Masters of MegaRandom,NaN,https://aoe-elo.com/tournament/56/Masters-of-MegaRandom,$1000
233,谁主沉浮 Who Decides?,NaN,https://aoe-elo.com/tournament/233/-------------Who-Decides-,N/A
15,Arabia Invitational,NaN,https://aoe-elo.com/tournament/15/Arabia-Invitational,$3000
289,Dutch 1v1,C-Tier,https://aoe-elo.com/tournament/289/Dutch-1v1,N/A
59,Masters of Arena 3,NaN,https://aoe-elo.com/tournament/59/Masters-of-Arena-3,$435
63,Legacy of the Huns 1,NaN,https://aoe-elo.com/tournament/63/Legacy-of-the-Huns-1,$50
68,Master of Anniversary Mappack,NaN,https://aoe-elo.com/tournament/68/Master-of-Anniversary-Mappack,N/A
65,The Empire Collective Cup - Platinium,NaN,https://aoe-elo.com/tournament/65/The-Empire-Collective-Cup---Platinium,$2500
155,The Empire Collective Cup - Gold,NaN,https://aoe-elo.com/tournament/155/The-Empire-Collective-Cup---Gold,$625
19,WSVG Finals,NaN,https://aoe-elo.com/tournament/19/WSVG-Finals,$10000
21,WSVG Playoffs,NaN,https://aoe-elo.com/tournament/21/WSVG-Playoffs,N/A
66,Balance of Power,NaN,https://aoe-elo.com/tournament/66/Balance-of-Power,$1000
18,WSVG Americas Qualifiers,NaN,https://aoe-elo.com/tournament/18/WSVG-Americas-Qualifiers,N/A
29,WSVG Europe & Africa Qualifiers,NaN,https://aoe-elo.com/tournament/29/WSVG-Europe---Africa-Qualifiers,N/A
34,WSVG Asia & Oceania Qualifiers,NaN,https://aoe-elo.com/tournament/34/WSVG-Asia---Oceania-Qualifiers,N/A
103,War is Coming,NaN,https://aoe-elo.com/tournament/103/War-is-Coming,$110000
170,Wolfpack Encounter,NaN,https://aoe-elo.com/tournament/170/Wolfpack-Encounter,N/A
70,Top Experts League 5,NaN,https://aoe-elo.com/tournament/70/Top-Experts-League-5,$1000
75,The Arabian Conquest,NaN,https://aoe-elo.com/tournament/75/The-Arabian-Conquest,$500
71,Top Experts League 4,NaN,https://aoe-elo.com/tournament/71/Top-Experts-League-4,$500
102,Saiyanhood Legends United,NaN,https://aoe-elo.com/tournament/102/Saiyanhood-Legends-United,$700
77,Masters of Arena 2,NaN,https://aoe-elo.com/tournament/77/Masters-of-Arena-2,N/A
72,Top Experts League 3,NaN,https://aoe-elo.com/tournament/72/Top-Experts-League-3,$500
78,Forgotten Frontiers,NaN,https://aoe-elo.com/tournament/78/Forgotten-Frontiers,$100
69,Veterans of the Clash,NaN,https://aoe-elo.com/tournament/69/Veterans-of-the-Clash,$3150
76,Out Of Sync Cup,NaN,https://aoe-elo.com/tournament/76/Out-Of-Sync-Cup,$440
73,Top Experts League 2,NaN,https://aoe-elo.com/tournament/73/Top-Experts-League-2,$500
80,Clash of the Titans,NaN,https://aoe-elo.com/tournament/80/Clash-of-the-Titans,$21200
101,The Medieval Wars,NaN,https://aoe-elo.com/tournament/101/The-Medieval-Wars,$10000
74,Top Experts League 1,NaN,https://aoe-elo.com/tournament/74/Top-Experts-League-1,$400
79,Masters of Arena 1,NaN,https://aoe-elo.com/tournament/79/Masters-of-Arena-1,N/A
82,Grand Masters League,NaN,https://aoe-elo.com/tournament/82/Grand-Masters-League,$1370
83,Masters of Random Map,NaN,https://aoe-elo.com/tournament/83/Masters-of-Random-Map,N/A
84,Masters of Arabia,NaN,https://aoe-elo.com/tournament/84/Masters-of-Arabia,N/A
288,King of AoK,NaN,https://aoe-elo.com/tournament/288/King-of-AoK,N/A
100,World Clan League 7,NaN,https://aoe-elo.com/tournament/100/World-Clan-League-7,$7329
85,CivCup,NaN,https://aoe-elo.com/tournament/85/CivCup,N/A
232,CSC Lunar Year Cup,NaN,https://aoe-elo.com/tournament/232/CSC-Lunar-Year-Cup,N/A
161,DyT Tournament,NaN,https://aoe-elo.com/tournament/161/DyT-Tournament,N/A
287,Age of Kings Heaven Open,NaN,https://aoe-elo.com/tournament/287/Age-of-Kings-Heaven-Open,N/A
86,Brain Champion Cup 3,NaN,https://aoe-elo.com/tournament/86/Brain-Champion-Cup-3,N/A
87,Master of the Huns,NaN,https://aoe-elo.com/tournament/87/Master-of-the-Huns,$4100
603,Brain Champion Cup 3: first stage,Qualifier (S-Tier),https://aoe-elo.com/tournament/603/Brain-Champion-Cup-3--first-stage,N/A
264,Master of the huns: first stage,NaN,https://aoe-elo.com/tournament/264/Master-of-the-huns--first-stage,N/A
109,Brain Champion Cup 2,NaN,https://aoe-elo.com/tournament/109/Brain-Champion-Cup-2,$10000
565,Brain Champion Cup 2: first stage,NaN,https://aoe-elo.com/tournament/565/Brain-Champion-Cup-2--first-stage,N/A
162,日升杯 (Sunrise Cup),NaN,https://aoe-elo.com/tournament/162/-----------Sunrise-Cup-,N/A
110,Brain Champion Cup,NaN,https://aoe-elo.com/tournament/110/Brain-Champion-Cup,N/A
157,The 1st From China,NaN,https://aoe-elo.com/tournament/157/The-1st-From-China,$2000
111,Indus Clan Anniversary Tournament,NaN,https://aoe-elo.com/tournament/111/Indus-Clan-Anniversary-Tournament,$100
158,WOTC Arena Masters Tournament,NaN,https://aoe-elo.com/tournament/158/WOTC-Arena-Masters-Tournament,N/A
90,Arbalet Cup IV,NaN,https://aoe-elo.com/tournament/90/Arbalet-Cup-IV,$10200
112,AoCGroup Tourney 1 vs 1,NaN,https://aoe-elo.com/tournament/112/AoCGroup-Tourney-1-vs-1,N/A
113,BsK - MVP3,NaN,https://aoe-elo.com/tournament/113/BsK---MVP3,$429
114,Back to Almaty,NaN,https://aoe-elo.com/tournament/114/Back-to-Almaty,$5000
234,China Hero Cup,NaN,https://aoe-elo.com/tournament/234/China-Hero-Cup,N/A
115,BsK - MVP2,NaN,https://aoe-elo.com/tournament/115/BsK---MVP2,$1000
117,UD Clan - Return of Champion II ,NaN,https://aoe-elo.com/tournament/117/UD-Clan---Return-of-Champion-II-,N/A
118,The Regicide Imperator 2nd Edition,NaN,https://aoe-elo.com/tournament/118/The-Regicide-Imperator-2nd-Edition,N/A
119,Handicap Tournament,NaN,https://aoe-elo.com/tournament/119/Handicap-Tournament,$2000
116,Global Gaming League 2004,NaN,https://aoe-elo.com/tournament/116/Global-Gaming-League-2004,$8000
122,ELT - Hero of Arabia 2004,NaN,https://aoe-elo.com/tournament/122/ELT---Hero-of-Arabia-2004,$200
120,AYN Cup,NaN,https://aoe-elo.com/tournament/120/AYN-Cup,$50
123,Bye Bye 2004! Welcome 2005!,NaN,https://aoe-elo.com/tournament/123/Bye-Bye-2004--Welcome-2005-,N/A
121,Rakeshty 2004,NaN,https://aoe-elo.com/tournament/121/Rakeshty-2004,$500
124,Simply the Best,NaN,https://aoe-elo.com/tournament/124/Simply-the-Best,$700
125,CERPIO Gladiators Cup II,NaN,https://aoe-elo.com/tournament/125/CERPIO-Gladiators-Cup-II,$300
126,Legion Cup 3,NaN,https://aoe-elo.com/tournament/126/Legion-Cup-3,$600
127,BsK - MVP,NaN,https://aoe-elo.com/tournament/127/BsK---MVP,$1000
128,MFO - The Conquering Hero,NaN,https://aoe-elo.com/tournament/128/MFO---The-Conquering-Hero,$2000
132,CERPIO Gladiators Cup,NaN,https://aoe-elo.com/tournament/132/CERPIO-Gladiators-Cup,$150
129,Master of AoC,NaN,https://aoe-elo.com/tournament/129/Master-of-AoC,$1900
133,FOPT - Arabia Masters,NaN,https://aoe-elo.com/tournament/133/FOPT---Arabia-Masters,$1000
130,Arbalet Cup III,NaN,https://aoe-elo.com/tournament/130/Arbalet-Cup-III,N/A
131,TvK Tourney,NaN,https://aoe-elo.com/tournament/131/TvK-Tourney,N/A
134,FOPT Anniversary Cup,NaN,https://aoe-elo.com/tournament/134/FOPT-Anniversary-Cup,N/A
135,Lord of Maps,S-Tier,https://aoe-elo.com/tournament/135/Lord-of-Maps,N/A
285,The Unkown Is Near,NaN,https://aoe-elo.com/tournament/285/The-Unkown-Is-Near,N/A
199,The Best Legionary of the Year,NaN,https://aoe-elo.com/tournament/199/The-Best-Legionary-of-the-Year,$10000
137,MFO Cash Tourney,NaN,https://aoe-elo.com/tournament/137/MFO-Cash-Tourney,$4000
136,World Cyber Games 2002,NaN,https://aoe-elo.com/tournament/136/World-Cyber-Games-2002,$43000
156,AoC Euro Cup 2002,NaN,https://aoe-elo.com/tournament/156/AoC-Euro-Cup-2002,N/A
140,Arbalet Cup II,NaN,https://aoe-elo.com/tournament/140/Arbalet-Cup-II,$10000
138,Legion Alliance Cup,NaN,https://aoe-elo.com/tournament/138/Legion-Alliance-Cup,$3000
220,Legion Cup II Superfinal,NaN,https://aoe-elo.com/tournament/220/Legion-Cup-II-Superfinal,$1000
139,Legion Cup II,NaN,https://aoe-elo.com/tournament/139/Legion-Cup-II,$5000
160,Legion Cup I,NaN,https://aoe-elo.com/tournament/160/Legion-Cup-I,$1000
141,Arbalet Cup I,NaN,https://aoe-elo.com/tournament/141/Arbalet-Cup-I,$4500
146,ReFF's Rumble Cup,NaN,https://aoe-elo.com/tournament/146/ReFF-s-Rumble-Cup,$1000
142,World Cyber Games 2001,NaN,https://aoe-elo.com/tournament/142/World-Cyber-Games-2001,$35000
143,Microsoft International Tournament,NaN,https://aoe-elo.com/tournament/143/Microsoft-International-Tournament,$100000
251,Qualifications WCG 2001 France,NaN,https://aoe-elo.com/tournament/251/Qualifications-WCG-2001-France,N/A
144,FOPT Summer Cup,NaN,https://aoe-elo.com/tournament/144/FOPT-Summer-Cup,N/A
145,Day of the Champions (FOPT Birthday Tournament),NaN,https://aoe-elo.com/tournament/145/Day-of-the-Champions--FOPT-Birthday-Tournament-,N/A
149,Age of Strike,NaN,https://aoe-elo.com/tournament/149/Age-of-Strike,N/A
147,World Cyber Games 2000,NaN,https://aoe-elo.com/tournament/147/World-Cyber-Games-2000,$50000
250,British Internet Gaming League Tournament (WCG Qualifiers),NaN,https://aoe-elo.com/tournament/250/British-Internet-Gaming-League-Tournament--WCG-Qualifiers-,N/A
148,MFO Clash of the Titans,NaN,https://aoe-elo.com/tournament/148/MFO-Clash-of-the-Titans,$500
252,i-Game finals (WCG 2000 HK Qualifiers),NaN,https://aoe-elo.com/tournament/252/i-Game-finals--WCG-2000-HK-Qualifiers-,N/A
670,Eyes Wide Open,A-Tier,https://aoe-elo.com/tournament/670/Eyes-Wide-Open,N/A
